"person_id","sex","race","start_year","end_year","start_date","end_date","supervision_type","end_reason","offense_category"
"10677208","Male","Black, non-Hispanic",2021,NA,2021-04-03,NA,"Parole",NA,"Violent"
"10677339","Male","White, non-Hispanic",2020,2021,2020-11-06,2021-11-12,"Probation","Other","Property"
"10677479","Male","Hispanic, any race",2007,NA,2007-07-29,NA,"Probation",NA,"Violent"
"10677544","Male","White, non-Hispanic",2023,2023,2023-03-22,2023-07-18,"Probation","Completed","Other"
"10678010","Male","Black, non-Hispanic",2021,2021,2021-09-03,2021-11-30,"Probation","Completed","Other"
"10678055","Male","Hispanic, any race",2022,2022,2022-04-05,2022-07-26,"Probation","Revoked","Property"
"10678307","Male","Hispanic, any race",2020,2020,2020-04-27,2020-12-02,"Parole","Completed","Drugs"
"10678949","Male","White, non-Hispanic",2017,2019,2017-11-07,2019-12-08,"Probation","Completed","Violent"
"10679066","Male","Black, non-Hispanic",2021,2022,2021-08-28,2022-12-23,"Parole","Completed","Drugs"
"10679639","Male","Hispanic, any race",2013,NA,2013-06-06,NA,"Probation",NA,"Violent"
"10679651","Female","Hispanic, any race",2011,2020,2011-10-13,2020-10-16,"Probation","Completed","Violent"
"10679811","Male","Hispanic, any race",2020,2022,2020-12-16,2022-02-02,"Probation","Completed","Property"
"10679959","Male","Hispanic, any race",2018,2020,2018-09-06,2020-12-02,"Parole","Completed","Violent"
"10680851","Male","Hispanic, any race",2018,2020,2018-07-09,2020-04-07,"Probation","Completed","Other"
"10681013","Male","Black, non-Hispanic",2000,2021,2000-03-28,2021-03-01,"Probation","Revoked","Violent"
"10681489","Male","White, non-Hispanic",2021,2021,2021-12-15,2021-12-16,"Parole","Revoked","Violent"
"10681652","Male","Other, non-Hispanic",2019,NA,2019-10-29,NA,"Probation",NA,"Violent"
"10682015","Male","White, non-Hispanic",2023,NA,2023-08-26,NA,"Probation",NA,"Property"
"10682143","Male","Hispanic, any race",2021,2021,2021-06-28,2021-12-21,"Probation","Completed","Drugs"
"10682263","Male","White, non-Hispanic",2018,2020,2018-09-03,2020-08-26,"Probation","Revoked","Other"
"10683277","Male","Black, non-Hispanic",2016,2021,2016-02-28,2021-02-07,"Probation","Completed","Violent"
"10684127","Male","Black, non-Hispanic",2000,NA,2000-04-25,NA,"Parole",NA,"Violent"
"10684303","Female","White, non-Hispanic",1998,NA,1998-05-07,NA,"Parole",NA,"Violent"
"10684717","Female","Black, non-Hispanic",2016,2020,2016-07-10,2020-02-09,"Probation","Completed","Violent"
"10685119","Male","Hispanic, any race",2018,2021,2018-01-13,2021-06-14,"Parole","Revoked","Drugs"
"10685129","Male","Black, non-Hispanic",2023,2023,2023-08-18,2023-10-06,"Probation","Completed","Violent"
"10685628","Male","Hispanic, any race",2021,NA,2021-08-28,NA,"Parole",NA,"Violent"
"10685882","Male","Black, non-Hispanic",2021,NA,2021-01-26,NA,"Probation",NA,"Other"
"10686336","Male","White, non-Hispanic",2023,NA,2023-03-19,NA,"Probation",NA,"Drugs"
"10687200","Male","Black, non-Hispanic",2021,NA,2021-01-05,NA,"Probation",NA,"Other"
"10687495","Male","Hispanic, any race",2013,2022,2013-09-22,2022-12-29,"Probation","Completed","Violent"
"10687690","Male","White, non-Hispanic",2021,NA,2021-11-06,NA,"Probation",NA,"Violent"
"10688179","Male","White, non-Hispanic",2019,2022,2019-05-17,2022-03-10,"Probation","Completed","Drugs"
"10688927","Male","Black, non-Hispanic",2017,2022,2017-08-04,2022-02-23,"Probation","Completed","Property"
"10688990","Male","Black, non-Hispanic",2017,2020,2017-10-13,2020-07-07,"Probation","Completed","Violent"
"10689250","Female","Black, non-Hispanic",2019,2019,2019-09-17,2019-10-28,"Probation","Completed","Other"
"10689524","Male","Black, non-Hispanic",2019,2023,2019-11-16,2023-04-15,"Probation","Completed","Violent"
"10689589","Male","Hispanic, any race",2012,NA,2012-04-07,NA,"Parole",NA,"Violent"
"10690525","Male","Black, non-Hispanic",2014,NA,2014-03-24,NA,"Parole",NA,"Violent"
"10691871","Male","Black, non-Hispanic",2022,2022,2022-10-18,2022-12-13,"Probation","Other","Drugs"
"10692140","Male","Hispanic, any race",2021,NA,2021-11-30,NA,"Probation",NA,"Violent"
"10692153","Male","White, non-Hispanic",2020,2020,2020-02-16,2020-07-12,"Probation","Completed","Violent"
"10692384","Male","Hispanic, any race",2017,2021,2017-09-28,2021-05-28,"Parole","Completed","Violent"
"10692719","Male","Black, non-Hispanic",2021,2022,2021-07-27,2022-12-06,"Probation","Completed","Other"
"10693180","Male","Hispanic, any race",2019,2021,2019-08-23,2021-01-21,"Parole","Completed","Violent"
"10693411","Male","Hispanic, any race",2023,2023,2023-04-19,2023-05-27,"Parole","Completed","Property"
"10693461","Male","Hispanic, any race",2021,2023,2021-09-29,2023-02-25,"Parole","Revoked","Drugs"
"10693480","Male","Hispanic, any race",2012,NA,2012-02-18,NA,"Probation",NA,"Violent"
"10693498","Male","Black, non-Hispanic",2013,2020,2013-11-23,2020-11-01,"Probation","Completed","Violent"
"10693547","Male","White, non-Hispanic",2018,NA,2018-06-29,NA,"Probation",NA,"Violent"
"10693589","Male","Black, non-Hispanic",2016,NA,2016-02-22,NA,"Probation",NA,"Violent"
"10693763","Male","White, non-Hispanic",2022,2023,2022-02-11,2023-05-23,"Probation","Revoked","Property"
"10694390","Male","Black, non-Hispanic",2021,2021,2021-05-27,2021-08-18,"Probation","Revoked","Other"
"10694450","Male","White, non-Hispanic",2018,2021,2018-08-02,2021-06-16,"Parole","Completed","Violent"
"10695233","Female","White, non-Hispanic",2020,2020,2020-06-15,2020-12-06,"Parole","Completed","Drugs"
"10695264","Male","Hispanic, any race",2022,2022,2022-05-03,2022-05-14,"Parole","Revoked","Violent"
"10695642","Female","White, non-Hispanic",2021,2023,2021-12-25,2023-07-12,"Parole","Revoked","Drugs"
"10696117","Male","Black, non-Hispanic",2020,2022,2020-09-06,2022-04-15,"Probation","Revoked","Property"
"10696324","Female","Black, non-Hispanic",2022,2022,2022-05-30,2022-10-28,"Probation","Revoked","Drugs"
"10696417","Male","White, non-Hispanic",2018,2021,2018-06-13,2021-05-25,"Probation","Revoked","Other"
"10696456","Male","White, non-Hispanic",2020,2022,2020-06-24,2022-07-01,"Probation","Completed","Other"
"10696725","Male","White, non-Hispanic",2023,NA,2023-11-23,NA,"Probation",NA,"Other"
"10696914","Male","Black, non-Hispanic",2020,2023,2020-09-10,2023-03-17,"Probation","Completed","Drugs"
"10697085","Male","Hispanic, any race",2018,2020,2018-08-06,2020-06-10,"Probation","Completed","Violent"
"10697955","Male","White, non-Hispanic",2022,NA,2022-06-21,NA,"Parole",NA,"Property"
"10697997","Male","Hispanic, any race",2023,2023,2023-01-30,2023-03-15,"Probation","Completed","Violent"
"10698122","Male","White, non-Hispanic",2012,NA,2012-04-26,NA,"Probation",NA,"Violent"
"10698217","Male","Hispanic, any race",2020,2021,2020-04-28,2021-08-29,"Probation","Completed","Other"
"10698356","Male","White, non-Hispanic",2003,NA,2003-11-02,NA,"Probation",NA,"Violent"
"10698778","Male","Black, non-Hispanic",2016,2020,2016-05-27,2020-04-16,"Probation","Completed","Violent"
"10699222","Male","Black, non-Hispanic",2012,NA,2012-04-17,NA,"Parole",NA,"Violent"
"10699291","Male","White, non-Hispanic",2022,2022,2022-09-19,2022-12-29,"Parole","Completed","Other"
"10700807","Male","Hispanic, any race",2018,NA,2018-07-15,NA,"Probation",NA,"Violent"
"10700863","Male","Hispanic, any race",2011,NA,2011-06-30,NA,"Probation",NA,"Violent"
"10701398","Male","Black, non-Hispanic",2013,2020,2013-08-18,2020-03-02,"Probation","Completed","Violent"
"10702169","Female","White, non-Hispanic",2020,2021,2020-01-30,2021-09-23,"Probation","Revoked","Drugs"
"10703305","Male","Black, non-Hispanic",2016,NA,2016-06-08,NA,"Probation",NA,"Violent"
"10703499","Male","Black, non-Hispanic",2020,2020,2020-02-09,2020-11-10,"Probation","Revoked","Violent"
"10703530","Male","White, non-Hispanic",2020,2020,2020-03-04,2020-06-13,"Probation","Completed","Other"
"10703681","Male","Black, non-Hispanic",2023,NA,2023-11-05,NA,"Probation",NA,"Violent"
"10703705","Male","Other, non-Hispanic",2020,NA,2020-04-12,NA,"Probation",NA,"Drugs"
"10703889","Male","Hispanic, any race",2021,NA,2021-03-31,NA,"Parole",NA,"Violent"
"10704425","Male","White, non-Hispanic",2013,2023,2013-07-24,2023-11-18,"Probation","Completed","Violent"
"10705424","Male","White, non-Hispanic",2023,NA,2023-09-15,NA,"Probation",NA,"Other"
"10705694","Male","White, non-Hispanic",2021,NA,2021-08-27,NA,"Probation",NA,"Violent"
"10705958","Male","Black, non-Hispanic",2016,NA,2016-12-17,NA,"Parole",NA,"Violent"
"10706073","Male","Hispanic, any race",2021,2023,2021-12-29,2023-10-05,"Probation","Other","Other"
"10706271","Male","Black, non-Hispanic",2010,2023,2010-05-18,2023-06-28,"Parole","Completed","Violent"
"10707562","Male","White, non-Hispanic",2019,2022,2019-10-05,2022-08-28,"Probation","Completed","Violent"
"10707770","Male","White, non-Hispanic",2019,2021,2019-10-01,2021-06-15,"Probation","Completed","Other"
"10707844","Male","Black, non-Hispanic",2019,2020,2019-07-30,2020-10-23,"Probation","Revoked","Property"
"10707956","Male","White, non-Hispanic",2021,2023,2021-07-18,2023-09-12,"Probation","Completed","Drugs"
"10708175","Male","White, non-Hispanic",2020,2021,2020-04-02,2021-12-22,"Parole","Other","Property"
"10708519","Male","Black, non-Hispanic",2019,NA,2019-02-04,NA,"Parole",NA,"Violent"
"10708573","Male","Black, non-Hispanic",2022,2022,2022-08-17,2022-09-19,"Parole","Completed","Drugs"
"10710241","Male","Black, non-Hispanic",2010,NA,2010-11-10,NA,"Parole",NA,"Violent"
"10710540","Female","White, non-Hispanic",2022,2022,2022-05-05,2022-08-02,"Parole","Completed","Violent"
"10711230","Male","Hispanic, any race",2021,2023,2021-10-25,2023-10-06,"Probation","Completed","Property"
"10711291","Male","White, non-Hispanic",2019,2021,2019-12-05,2021-04-14,"Parole","Completed","Other"
"10711544","Male","Black, non-Hispanic",2022,2022,2022-09-12,2022-11-23,"Parole","Completed","Other"
"10711610","Male","White, non-Hispanic",2023,NA,2023-10-04,NA,"Parole",NA,"Violent"
"10712040","Male","Black, non-Hispanic",2021,NA,2021-04-26,NA,"Parole",NA,"Violent"
"10712164","Male","Black, non-Hispanic",2019,2019,2019-04-01,2019-07-16,"Parole","Revoked","Drugs"
"10712361","Male","White, non-Hispanic",2021,2021,2021-03-25,2021-05-01,"Probation","Other","Other"
"10712465","Male","White, non-Hispanic",2021,NA,2021-04-12,NA,"Probation",NA,"Violent"
"10712751","Male","White, non-Hispanic",2011,NA,2011-08-25,NA,"Probation",NA,"Violent"
"10713045","Male","White, non-Hispanic",2023,NA,2023-07-22,NA,"Parole",NA,"Property"
"10713541","Male","Other, non-Hispanic",2019,2021,2019-07-17,2021-12-07,"Probation","Other","Violent"
"10713611","Male","Black, non-Hispanic",2014,NA,2014-04-22,NA,"Parole",NA,"Violent"
"10714254","Male","White, non-Hispanic",2020,NA,2020-10-06,NA,"Probation",NA,"Violent"
"10714579","Male","Black, non-Hispanic",2018,2022,2018-03-17,2022-02-19,"Probation","Other","Violent"
"10715029","Male","White, non-Hispanic",2021,2021,2021-02-22,2021-11-19,"Parole","Completed","Drugs"
"10715446","Female","Hispanic, any race",2020,2020,2020-10-25,2020-10-29,"Probation","Revoked","Property"
"10716134","Male","Black, non-Hispanic",2014,2019,2014-04-29,2019-08-10,"Probation","Other","Drugs"
"10716366","Male","Black, non-Hispanic",2019,2023,2019-05-21,2023-10-20,"Parole","Revoked","Violent"
"10716417","Male","White, non-Hispanic",2014,2022,2014-07-13,2022-08-05,"Probation","Other","Violent"
"10717014","Male","Hispanic, any race",2020,2022,2020-06-14,2022-01-12,"Probation","Completed","Other"
"10717759","Male","Black, non-Hispanic",2019,2021,2019-09-30,2021-10-18,"Parole","Revoked","Violent"
"10717999","Male","Black, non-Hispanic",2016,2022,2016-09-21,2022-11-13,"Probation","Completed","Other"
"10718087","Male","Black, non-Hispanic",2010,2020,2010-07-20,2020-12-05,"Parole","Other","Drugs"
"10718279","Male","Black, non-Hispanic",2015,NA,2015-09-30,NA,"Probation",NA,"Violent"
"10719298","Male","Hispanic, any race",2008,NA,2008-10-04,NA,"Parole",NA,"Violent"
"10719387","Male","White, non-Hispanic",2022,NA,2022-02-08,NA,"Probation",NA,"Other"
"10719613","Female","White, non-Hispanic",2014,NA,2014-12-06,NA,"Probation",NA,"Violent"
"10719785","Male","Black, non-Hispanic",2018,NA,2018-10-05,NA,"Probation",NA,"Other"
"10719817","Male","White, non-Hispanic",2017,2023,2017-01-30,2023-12-24,"Parole","Revoked","Violent"
"10719882","Male","White, non-Hispanic",2006,NA,2006-06-03,NA,"Probation",NA,"Violent"
"10719886","Male","Black, non-Hispanic",2021,NA,2021-10-08,NA,"Probation",NA,"Property"
"10720150","Male","White, non-Hispanic",2020,2020,2020-09-28,2020-11-08,"Parole","Revoked","Violent"
"10720471","Male","Hispanic, any race",1996,NA,1996-03-07,NA,"Probation",NA,"Violent"
"10720514","Female","White, non-Hispanic",2021,2023,2021-08-07,2023-01-27,"Parole","Revoked","Drugs"
"10720655","Male","White, non-Hispanic",2019,2021,2019-11-09,2021-01-24,"Probation","Completed","Other"
"10721348","Male","Hispanic, any race",2020,2022,2020-11-29,2022-06-25,"Probation","Completed","Violent"
"10721659","Male","White, non-Hispanic",2019,2022,2019-04-18,2022-06-28,"Probation","Completed","Property"
"10722588","Male","Black, non-Hispanic",2011,NA,2011-01-06,NA,"Probation",NA,"Violent"
"10723230","Male","White, non-Hispanic",2019,2020,2019-03-06,2020-07-23,"Probation","Completed","Property"
"10723265","Male","White, non-Hispanic",2014,NA,2014-10-28,NA,"Probation",NA,"Violent"
"10723307","Male","Hispanic, any race",2019,2023,2019-11-29,2023-10-08,"Probation","Completed","Violent"
"10723816","Male","Hispanic, any race",2022,NA,2022-12-31,NA,"Probation",NA,"Property"
"10723883","Female","White, non-Hispanic",2023,NA,2023-04-24,NA,"Parole",NA,"Property"
"10724532","Male","Hispanic, any race",2019,2021,2019-03-01,2021-07-09,"Probation","Completed","Violent"
"10724635","Male","Hispanic, any race",2011,2021,2011-03-03,2021-07-22,"Probation","Revoked","Drugs"
"10724742","Male","White, non-Hispanic",2018,2020,2018-11-06,2020-07-11,"Parole","Completed","Property"
"10724829","Male","Black, non-Hispanic",2014,NA,2014-07-23,NA,"Probation",NA,"Violent"
"10724922","Male","White, non-Hispanic",2022,NA,2022-12-20,NA,"Probation",NA,"Other"
"10725678","Male","Black, non-Hispanic",2021,2023,2021-03-12,2023-12-16,"Probation","Revoked","Property"
"10726022","Male","Hispanic, any race",2021,NA,2021-06-30,NA,"Probation",NA,"Violent"
"10726439","Male","Hispanic, any race",2016,2020,2016-03-02,2020-05-16,"Parole","Completed","Property"
"10727019","Male","Black, non-Hispanic",2009,2020,2009-10-24,2020-04-09,"Parole","Completed","Drugs"
"10727020","Male","White, non-Hispanic",2018,2022,2018-02-21,2022-06-04,"Probation","Completed","Drugs"
"10728689","Male","Hispanic, any race",2020,2022,2020-08-25,2022-01-09,"Parole","Completed","Violent"
"10728968","Male","Hispanic, any race",2020,NA,2020-03-02,NA,"Probation",NA,"Other"
"10728997","Male","White, non-Hispanic",2022,2023,2022-01-24,2023-09-08,"Probation","Other","Violent"
"10729037","Male","White, non-Hispanic",2020,2023,2020-11-16,2023-07-11,"Parole","Revoked","Violent"
"10729282","Male","Black, non-Hispanic",2023,2023,2023-05-22,2023-05-23,"Probation","Completed","Other"
"10730323","Male","Hispanic, any race",2015,NA,2015-08-16,NA,"Probation",NA,"Violent"
"10731029","Male","Hispanic, any race",2020,NA,2020-09-10,NA,"Probation",NA,"Violent"
"10731119","Male","Black, non-Hispanic",2019,2020,2019-06-15,2020-11-21,"Parole","Completed","Drugs"
"10731316","Male","Hispanic, any race",2022,NA,2022-12-02,NA,"Probation",NA,"Violent"
"10731360","Male","Hispanic, any race",2020,2023,2020-07-31,2023-11-12,"Probation","Completed","Violent"
"10731429","Male","Hispanic, any race",2019,2021,2019-09-22,2021-09-14,"Probation","Completed","Other"
"10731524","Male","White, non-Hispanic",2017,NA,2017-07-04,NA,"Probation",NA,"Violent"
"10731532","Male","Hispanic, any race",2021,2023,2021-05-31,2023-05-14,"Parole","Completed","Drugs"
"10731793","Male","Hispanic, any race",2017,2020,2017-01-07,2020-03-10,"Probation","Revoked","Drugs"
"10731911","Male","Black, non-Hispanic",2014,NA,2014-05-08,NA,"Parole",NA,"Violent"
"10732313","Male","White, non-Hispanic",2021,2023,2021-10-12,2023-09-16,"Probation","Completed","Other"
"10733500","Male","Black, non-Hispanic",2011,2020,2011-07-07,2020-10-12,"Probation","Revoked","Violent"
"10733755","Male","White, non-Hispanic",2020,2020,2020-08-11,2020-10-31,"Parole","Revoked","Property"
"10734296","Male","Hispanic, any race",2020,2021,2020-04-08,2021-12-14,"Probation","Completed","Drugs"
"10734533","Male","Black, non-Hispanic",2019,2020,2019-09-27,2020-11-14,"Probation","Completed","Property"
"10735664","Male","Hispanic, any race",2019,NA,2019-02-01,NA,"Probation",NA,"Violent"
"10735980","Male","Hispanic, any race",2021,NA,2021-03-24,NA,"Parole",NA,"Violent"
"10736692","Male","White, non-Hispanic",2021,NA,2021-09-22,NA,"Parole",NA,"Violent"
"10737225","Male","White, non-Hispanic",2023,NA,2023-06-25,NA,"Probation",NA,"Drugs"
"10737336","Male","Black, non-Hispanic",2010,NA,2010-02-25,NA,"Parole",NA,"Violent"
"10738289","Male","Black, non-Hispanic",2009,NA,2009-03-13,NA,"Parole",NA,"Violent"
"10738552","Male","White, non-Hispanic",2007,NA,2007-12-26,NA,"Probation",NA,"Violent"
"10738647","Female","White, non-Hispanic",2018,2019,2018-07-13,2019-11-22,"Probation","Completed","Property"
"10738779","Male","Other, non-Hispanic",2023,NA,2023-08-18,NA,"Probation",NA,"Property"
"10738867","Male","Hispanic, any race",2021,2023,2021-02-21,2023-01-15,"Parole","Completed","Other"
"10739064","Male","Black, non-Hispanic",2018,2019,2018-09-30,2019-10-24,"Probation","Revoked","Property"
"10739286","Male","Hispanic, any race",2008,NA,2008-03-03,NA,"Parole",NA,"Violent"
"10739390","Male","Black, non-Hispanic",1983,2022,1983-02-12,2022-09-04,"Probation","Completed","Violent"
"10739972","Male","White, non-Hispanic",2021,2022,2021-02-25,2022-08-03,"Parole","Completed","Property"
"10740433","Male","Black, non-Hispanic",2018,2023,2018-07-15,2023-12-27,"Parole","Completed","Violent"
"10740524","Male","Hispanic, any race",2021,2022,2021-01-16,2022-05-16,"Parole","Completed","Property"
"10740601","Male","White, non-Hispanic",2019,NA,2019-05-24,NA,"Probation",NA,"Violent"
"10740665","Female","White, non-Hispanic",2016,NA,2016-03-28,NA,"Parole",NA,"Violent"
"10740934","Male","Missing",2016,2020,2016-03-02,2020-02-01,"Parole","Revoked","Drugs"
"10741446","Male","Black, non-Hispanic",2010,NA,2010-09-03,NA,"Probation",NA,"Violent"
