person_id,start_date,end_date,offense_category,sex,race,start_year,end_year,supervision_type,end_reason
10492718,2008-12-21,,Violent,Male,"Black, non-Hispanic",2008,,Probation,
10492928,2019-05-19,,Violent,Male,"Black, non-Hispanic",2019,,Probation,
10493381,2018-03-05,,Violent,Male,Missing,2018,,Parole,
10493543,2016-03-30,2022-04-14,Violent,Female,"Black, non-Hispanic",2016,2022,Parole,Completed
10493743,2015-03-11,,Violent,Male,"White, non-Hispanic",2015,,Parole,
10494112,2016-11-05,2020-08-19,Public order,Male,"White, non-Hispanic",2016,2020,Parole,Completed
10494317,1995-08-25,,Violent,Male,"White, non-Hispanic",1995,,Parole,
10494470,2015-07-06,2023-05-18,Violent,Male,"White, non-Hispanic",2015,2023,Parole,Completed
10494666,2017-03-10,2020-01-11,Violent,Female,"Black, non-Hispanic",2017,2020,Probation,Completed
10494751,2020-06-27,2022-12-18,Violent,Male,"White, non-Hispanic",2020,2022,Probation,Completed
10494839,2020-11-09,2021-05-08,Property,Male,"White, non-Hispanic",2020,2021,Probation,Completed
10495073,2017-08-17,2020-04-16,Public order,Male,"White, non-Hispanic",2017,2020,Probation,Completed
10495076,2021-03-23,2023-02-04,Violent,Male,"White, non-Hispanic",2021,2023,Parole,Completed
10495251,2023-04-01,,Property,Male,"Hispanic, any race",2023,,Probation,
10495367,2023-05-31,,Violent,Male,"Hispanic, any race",2023,,Probation,
10496175,2020-12-11,,Public order,Male,Missing,2020,,Parole,
10496687,2012-08-31,2021-07-20,Violent,Male,"White, non-Hispanic",2012,2021,Probation,Completed
10497299,2020-01-13,2020-06-03,Public order,Male,"Black, non-Hispanic",2020,2020,Parole,Completed
10497537,2020-04-29,2021-09-21,Violent,Female,"Black, non-Hispanic",2020,2021,Probation,Completed
10497606,2019-10-15,2021-03-07,Property,Male,"Black, non-Hispanic",2019,2021,Parole,Revoked
10498043,2021-03-31,2021-05-04,Drugs,Female,"White, non-Hispanic",2021,2021,Parole,Completed
10498128,2015-10-10,,Public order,Male,"Black, non-Hispanic",2015,,Parole,
10498133,2018-05-22,2020-04-02,Drugs,Female,"White, non-Hispanic",2018,2020,Parole,Completed
10499034,2018-06-15,,Violent,Male,"Black, non-Hispanic",2018,,Probation,
10499550,2023-06-07,,Violent,Male,"Black, non-Hispanic",2023,,Probation,
10499746,2015-10-29,2019-09-01,Violent,Male,"Black, non-Hispanic",2015,2019,Probation,Completed
10499768,2019-03-15,2020-09-02,Property,Female,"White, non-Hispanic",2019,2020,Parole,Completed
10500256,2018-04-23,2020-03-02,Public order,Female,"Hispanic, any race",2018,2020,Probation,Revoked
10500544,2022-09-16,,Public order,Male,"Black, non-Hispanic",2022,,Parole,
10500565,2020-10-14,2021-09-26,Public order,Male,"Black, non-Hispanic",2020,2021,Parole,Completed
10500607,2009-11-11,,Violent,Male,"Black, non-Hispanic",2009,,Parole,
10500662,2008-03-05,,Violent,Male,"Black, non-Hispanic",2008,,Probation,
10500803,2017-03-06,2019-01-03,Public order,Male,"White, non-Hispanic",2017,2019,Probation,Revoked
10501225,2023-01-23,2023-05-13,Property,Male,"Black, non-Hispanic",2023,2023,Probation,Completed
10501242,2021-01-30,2023-07-12,Drugs,Male,"White, non-Hispanic",2021,2023,Parole,Revoked
10501340,2021-09-20,2022-07-18,Public order,Male,"Black, non-Hispanic",2021,2022,Probation,Other
10501630,2017-12-15,,Violent,Male,Missing,2017,,Probation,
10501632,2023-08-16,2023-10-20,Violent,Male,"Black, non-Hispanic",2023,2023,Parole,Revoked
10501656,2020-01-09,2022-12-30,Drugs,Male,Missing,2020,2022,Probation,Completed
10501687,2019-01-09,,Violent,Male,"White, non-Hispanic",2019,,Probation,
10501733,2017-04-13,,Drugs,Male,"Black, non-Hispanic",2017,,Probation,
10501858,2021-02-01,2021-12-20,Drugs,Male,"Black, non-Hispanic",2021,2021,Probation,Completed
10501967,2014-12-15,2019-04-05,Violent,Male,"Hispanic, any race",2014,2019,Probation,Completed
10502051,2020-08-13,2021-02-23,Public order,Female,"White, non-Hispanic",2020,2021,Probation,Revoked
10502566,2020-01-21,2021-08-12,Property,Male,"White, non-Hispanic",2020,2021,Probation,Completed
10502867,2021-09-04,2022-04-25,Public order,Male,"Hispanic, any race",2021,2022,Probation,Revoked
10503198,2021-10-26,2022-09-11,Property,Female,"White, non-Hispanic",2021,2022,Probation,Completed
10503701,2018-02-02,2019-06-18,Property,Male,"Black, non-Hispanic",2018,2019,Probation,Revoked
10503787,2019-02-17,2020-12-07,Drugs,Male,"Hispanic, any race",2019,2020,Probation,Completed
10503898,2021-11-06,2023-07-15,Drugs,Male,"White, non-Hispanic",2021,2023,Probation,Completed
10504110,2020-06-17,,Violent,Male,"Black, non-Hispanic",2020,,Probation,
10504526,2014-11-30,2019-07-15,Violent,Male,"Black, non-Hispanic",2014,2019,Probation,Completed
10504710,2020-06-16,2021-03-14,Property,Male,"Black, non-Hispanic",2020,2021,Probation,Completed
10504868,1992-09-20,,Violent,Male,"White, non-Hispanic",1992,,Parole,
10504932,2017-05-01,2022-03-24,Violent,Male,"Black, non-Hispanic",2017,2022,Probation,Completed
10505650,2023-04-08,2023-04-15,Violent,Male,"Black, non-Hispanic",2023,2023,Probation,Completed
10505725,2016-05-17,2019-09-05,Violent,Male,"White, non-Hispanic",2016,2019,Parole,Revoked
10505846,2021-01-06,2022-09-28,Violent,Male,"Hispanic, any race",2021,2022,Parole,Completed
10506321,2019-04-05,,Property,Male,"Hispanic, any race",2019,,Probation,
10506600,2017-10-26,,Violent,Male,"White, non-Hispanic",2017,,Probation,
10506828,2021-04-29,2021-10-22,Public order,Male,"Hispanic, any race",2021,2021,Parole,Completed
10507170,2017-02-01,2021-04-09,Property,Male,"Black, non-Hispanic",2017,2021,Probation,Other
10507189,2021-01-03,2022-08-29,Property,Male,"Black, non-Hispanic",2021,2022,Probation,Completed
10507369,2019-06-28,,Violent,Male,"Hispanic, any race",2019,,Probation,
10507389,2018-04-27,,Drugs,Male,"Black, non-Hispanic",2018,,Parole,
10507442,2023-04-11,,Violent,Male,"Black, non-Hispanic",2023,,Parole,
10507594,2008-12-18,2023-08-27,Violent,Male,"Black, non-Hispanic",2008,2023,Probation,Completed
10507647,2023-02-09,2023-09-06,Violent,Male,"White, non-Hispanic",2023,2023,Parole,Completed
10508024,2001-12-11,,Violent,Male,"White, non-Hispanic",2001,,Parole,
10508155,2013-08-11,2022-01-19,Violent,Male,"Black, non-Hispanic",2013,2022,Probation,Other
10508245,2022-06-24,,Drugs,Male,"Black, non-Hispanic",2022,,Probation,
10508398,2018-01-17,,Drugs,Male,Missing,2018,,Parole,
10508672,2023-12-24,,Property,Male,"White, non-Hispanic",2023,,Parole,
10508792,2019-08-27,2019-11-29,Drugs,Male,"White, non-Hispanic",2019,2019,Parole,Completed
10508808,2019-08-31,2020-02-25,Public order,Male,"Hispanic, any race",2019,2020,Probation,Completed
10509352,2018-04-14,2019-10-27,Drugs,Male,"Hispanic, any race",2018,2019,Probation,Completed
10509470,2020-01-24,2022-09-03,Property,Male,"White, non-Hispanic",2020,2022,Probation,Completed
10509472,2021-07-23,2022-04-05,Property,Female,"Black, non-Hispanic",2021,2022,Parole,Completed
10509478,2019-05-05,2020-06-18,Violent,Male,"Black, non-Hispanic",2019,2020,Probation,Revoked
10509484,1992-03-30,,Violent,Male,"Black, non-Hispanic",1992,,Probation,
10509892,2023-08-11,,Violent,Male,"White, non-Hispanic",2023,,Parole,
10510152,2007-08-09,,Violent,Male,"White, non-Hispanic",2007,,Probation,
10510391,2021-03-29,2021-07-11,Drugs,Male,"White, non-Hispanic",2021,2021,Parole,Revoked
10510697,1999-01-30,,Violent,Male,"Other race(s), non-Hispanic",1999,,Probation,
10510972,2014-03-17,,Violent,Male,"Hispanic, any race",2014,,Probation,
10511023,2008-03-07,,Violent,Male,"Black, non-Hispanic",2008,,Probation,
10511071,2023-10-28,2023-12-16,Drugs,Male,"Black, non-Hispanic",2023,2023,Probation,Revoked
10511294,2018-09-08,2022-02-09,Property,Male,"White, non-Hispanic",2018,2022,Probation,Other
10511601,2021-11-05,2022-03-25,Property,Male,"Hispanic, any race",2021,2022,Probation,Completed
10511656,2021-04-19,2022-03-23,Drugs,Male,"Hispanic, any race",2021,2022,Parole,Other
10512200,1987-11-25,,Violent,Male,"Hispanic, any race",1987,,Probation,
10512242,2014-01-26,,Violent,Male,"White, non-Hispanic",2014,,Probation,
10512410,2019-06-02,2020-06-20,Public order,Male,"Hispanic, any race",2019,2020,Probation,Completed
10512533,2016-07-27,,Property,Male,Missing,2016,,Probation,
10512641,1995-07-06,,Violent,Male,"Black, non-Hispanic",1995,,Probation,
10512727,2022-01-14,2022-11-10,Drugs,Male,"White, non-Hispanic",2022,2022,Probation,Completed
10512825,2020-01-16,2020-05-28,Public order,Male,"Other race(s), non-Hispanic",2020,2020,Parole,Completed
10512986,2005-01-03,2023-01-02,Violent,Male,"White, non-Hispanic",2005,2023,Probation,Revoked
10513174,2002-08-30,,Violent,Male,"Black, non-Hispanic",2002,,Probation,
10513270,2020-06-03,2021-02-03,Property,Male,"White, non-Hispanic",2020,2021,Parole,Completed
10513293,2020-09-11,2020-12-15,Drugs,Female,"White, non-Hispanic",2020,2020,Probation,Completed
10514033,2019-04-28,2019-08-24,Violent,Male,"Other race(s), non-Hispanic",2019,2019,Parole,Completed
10514192,2021-02-20,2021-11-20,Violent,Male,"Black, non-Hispanic",2021,2021,Probation,Revoked
10514202,2019-08-31,2020-04-22,Property,Female,"White, non-Hispanic",2019,2020,Probation,Completed
10514284,2019-05-12,2020-07-16,Violent,Male,"Black, non-Hispanic",2019,2020,Parole,Completed
10514336,2019-06-23,2019-07-19,Public order,Male,"White, non-Hispanic",2019,2019,Probation,Completed
10514579,2019-03-27,2020-06-09,Public order,Female,Missing,2019,2020,Probation,Other
10515017,2019-11-30,2019-12-14,Violent,Male,"Black, non-Hispanic",2019,2019,Probation,Completed
10515036,2019-03-10,2020-05-19,Drugs,Male,"Black, non-Hispanic",2019,2020,Probation,Completed
10515079,2019-03-07,2019-05-07,Property,Male,"Black, non-Hispanic",2019,2019,Probation,Revoked
10515080,2023-05-27,,Violent,Male,"White, non-Hispanic",2023,,Parole,
10515353,2020-08-22,2021-01-29,Property,Male,"Hispanic, any race",2020,2021,Parole,Completed
10515515,2016-04-01,,Violent,Male,"Black, non-Hispanic",2016,,Probation,
10515878,2013-08-01,2019-07-11,Violent,Male,"Hispanic, any race",2013,2019,Probation,Completed
10516201,2007-10-18,,Violent,Male,"White, non-Hispanic",2007,,Parole,
10516706,2012-01-11,2019-07-13,Violent,Female,"Other race(s), non-Hispanic",2012,2019,Probation,Revoked
10516770,2019-10-19,2020-04-29,Drugs,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10516985,2019-04-26,2021-01-27,Property,Male,"White, non-Hispanic",2019,2021,Probation,Completed
10517335,2019-09-21,,Property,Male,Missing,2019,,Parole,
10517607,2020-11-24,2023-11-17,Drugs,Male,"Hispanic, any race",2020,2023,Probation,Completed
10518045,2016-11-24,2022-10-21,Property,Male,Missing,2016,2022,Parole,Completed
10518425,2002-04-20,,Drugs,Male,"White, non-Hispanic",2002,,Probation,
10518474,2015-03-11,,Property,Male,"White, non-Hispanic",2015,,Probation,
10518608,2023-05-01,,Drugs,Male,"White, non-Hispanic",2023,,Probation,
10518818,2017-01-03,2019-11-01,Property,Male,"White, non-Hispanic",2017,2019,Parole,Completed
10518834,2023-03-28,,Violent,Male,"Hispanic, any race",2023,,Parole,
10518910,2011-06-09,2020-08-26,Drugs,Male,"Black, non-Hispanic",2011,2020,Probation,Completed
10520019,2019-07-31,2022-02-09,Violent,Male,"Black, non-Hispanic",2019,2022,Probation,Revoked
10520120,2019-07-01,2020-02-19,Property,Male,"White, non-Hispanic",2019,2020,Parole,Completed
10520699,2023-10-21,,Property,Male,"Black, non-Hispanic",2023,,Probation,
10521682,2019-08-24,2019-09-26,Property,Male,"Black, non-Hispanic",2019,2019,Probation,Completed
10522046,2019-11-03,2020-01-23,Property,Female,"White, non-Hispanic",2019,2020,Parole,Completed
10522330,2017-10-15,2020-02-27,Drugs,Female,"White, non-Hispanic",2017,2020,Probation,Completed
10522437,2021-08-04,2021-12-12,Violent,Male,"Black, non-Hispanic",2021,2021,Parole,Completed
10522840,1997-12-11,,Violent,Male,Missing,1997,,Probation,
10522995,2021-03-11,2022-05-01,Public order,Male,"Black, non-Hispanic",2021,2022,Probation,Revoked
10523104,2020-01-20,2020-02-06,Drugs,Male,"Black, non-Hispanic",2020,2020,Probation,Revoked
10523350,2004-05-07,,Violent,Male,"Black, non-Hispanic",2004,,Probation,
10523395,2021-07-25,2022-11-24,Public order,Male,"Black, non-Hispanic",2021,2022,Probation,Completed
10523580,2019-07-14,,Public order,Male,"Black, non-Hispanic",2019,,Probation,
10523975,2004-09-04,,Violent,Male,"White, non-Hispanic",2004,,Probation,
10524205,2000-06-13,,Violent,Male,"Black, non-Hispanic",2000,,Parole,
10524520,2019-12-22,2020-01-06,Property,Male,"Black, non-Hispanic",2019,2020,Probation,Revoked
10524559,2019-10-19,2020-03-03,Other/unspecified,Female,"Hispanic, any race",2019,2020,Probation,Completed
10524795,2004-01-18,,Violent,Male,"White, non-Hispanic",2004,,Probation,
10525081,2023-10-13,,Drugs,Male,"White, non-Hispanic",2023,,Parole,
10525457,2021-03-14,2021-05-31,Drugs,Male,"White, non-Hispanic",2021,2021,Parole,Revoked
10525715,2019-04-14,2020-05-24,Violent,Male,"Black, non-Hispanic",2019,2020,Probation,Completed
10525748,2019-04-11,,Violent,Male,"Black, non-Hispanic",2019,,Probation,
10525800,2017-06-21,2019-04-06,Property,Female,"White, non-Hispanic",2017,2019,Probation,Completed
10525948,2021-07-27,2022-07-18,Property,Male,"White, non-Hispanic",2021,2022,Parole,Completed
10526158,2020-01-26,2021-10-04,Violent,Male,"White, non-Hispanic",2020,2021,Probation,Completed
10526230,2017-04-19,2020-05-01,Property,Male,"Black, non-Hispanic",2017,2020,Parole,Completed
10527022,2020-03-22,,Violent,Male,"Black, non-Hispanic",2020,,Probation,
10527106,2019-02-20,2020-03-02,Public order,Female,"White, non-Hispanic",2019,2020,Parole,Completed
10527707,2006-11-13,2022-06-28,Violent,Male,"Other race(s), non-Hispanic",2006,2022,Probation,Revoked
10527825,2021-06-16,2023-08-16,Violent,Male,"Black, non-Hispanic",2021,2023,Probation,Completed
10527909,2019-07-15,2020-07-04,Drugs,Male,"Black, non-Hispanic",2019,2020,Probation,Completed
10527960,2021-10-27,2022-05-19,Public order,Male,"Hispanic, any race",2021,2022,Probation,Completed
10528012,2015-11-14,2021-11-25,Public order,Female,"Black, non-Hispanic",2015,2021,Probation,Revoked
10528070,2021-06-09,2022-03-08,Property,Male,"White, non-Hispanic",2021,2022,Probation,Completed
10528092,2023-09-23,,Property,Male,"White, non-Hispanic",2023,,Parole,
10528171,2017-05-22,2019-10-24,Drugs,Male,"Hispanic, any race",2017,2019,Probation,Completed
10528208,2022-04-02,,Drugs,Male,"White, non-Hispanic",2022,,Probation,
10528253,2022-01-24,2023-06-20,Violent,Male,"Hispanic, any race",2022,2023,Parole,Completed
10528460,2020-06-25,2022-02-08,Property,Male,"Black, non-Hispanic",2020,2022,Probation,Other
10528664,2022-03-15,2022-05-28,Violent,Male,"White, non-Hispanic",2022,2022,Parole,Completed
10528989,2021-02-22,2021-12-25,Violent,Male,"Hispanic, any race",2021,2021,Probation,Completed
10529176,2022-12-11,,Public order,Male,"Black, non-Hispanic",2022,,Parole,
10529218,2019-08-20,2020-08-30,Property,Male,"White, non-Hispanic",2019,2020,Probation,Revoked
10529403,2020-01-03,2020-06-03,Public order,Female,"White, non-Hispanic",2020,2020,Probation,Completed
10529432,2021-06-22,,Public order,Male,"Black, non-Hispanic",2021,,Probation,
10529553,2020-03-07,,Violent,Male,"White, non-Hispanic",2020,,Probation,
10529604,2018-06-30,2023-07-25,Drugs,Male,"Black, non-Hispanic",2018,2023,Probation,Revoked
10530076,2021-05-23,2021-06-10,Property,Male,"Black, non-Hispanic",2021,2021,Probation,Completed
10530105,2018-09-21,,Violent,Male,"Black, non-Hispanic",2018,,Probation,
10530183,2020-07-27,2021-06-12,Property,Male,"White, non-Hispanic",2020,2021,Probation,Completed
10530204,2012-02-06,,Violent,Male,"Black, non-Hispanic",2012,,Probation,
10530354,2018-12-30,2019-10-09,Property,Male,"White, non-Hispanic",2018,2019,Parole,Revoked
10530773,2020-02-10,2021-09-28,Public order,Male,"White, non-Hispanic",2020,2021,Parole,Completed
10531294,2021-02-26,2022-07-21,Property,Male,"Black, non-Hispanic",2021,2022,Probation,Completed
10531310,2019-09-20,,Public order,Male,"White, non-Hispanic",2019,,Parole,
10531423,2023-11-23,,Violent,Male,"Hispanic, any race",2023,,Probation,
10531509,2022-06-06,,Violent,Male,"Black, non-Hispanic",2022,,Probation,
10531625,2017-01-20,2021-04-07,Drugs,Male,"Hispanic, any race",2017,2021,Parole,Completed
10531783,2022-03-16,2022-07-05,Violent,Male,"Hispanic, any race",2022,2022,Probation,Completed
10532201,2017-04-28,2020-02-04,Violent,Male,"Hispanic, any race",2017,2020,Parole,Completed
10532473,2022-06-05,2023-06-12,Public order,Male,"Black, non-Hispanic",2022,2023,Parole,Completed
10532485,2018-12-15,2020-02-10,Violent,Male,"Hispanic, any race",2018,2020,Probation,Completed
10532901,2019-09-05,2019-11-13,Missing,Male,"White, non-Hispanic",2019,2019,Parole,Completed
10533006,2016-03-14,,Violent,Male,"Black, non-Hispanic",2016,,Probation,
10533012,2019-08-09,2020-12-13,Property,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10533013,2018-07-08,2023-12-08,Violent,Male,"Hispanic, any race",2018,2023,Probation,Completed
10533174,2018-11-26,2020-03-24,Drugs,Male,"Black, non-Hispanic",2018,2020,Parole,Other
10533855,2020-09-20,2020-10-11,Violent,Male,"Black, non-Hispanic",2020,2020,Probation,Completed
10534356,2017-04-01,,Violent,Male,"White, non-Hispanic",2017,,Probation,
10534434,2017-03-18,2021-06-09,Violent,Male,"White, non-Hispanic",2017,2021,Probation,Completed
10534586,2019-03-26,2019-10-19,Violent,Male,"Hispanic, any race",2019,2019,Probation,Other
10535030,2020-02-11,2022-02-25,Property,Female,"Black, non-Hispanic",2020,2022,Probation,Completed
10535366,2020-07-20,2020-11-08,Drugs,Female,"Other race(s), non-Hispanic",2020,2020,Parole,Completed
10535398,2020-04-29,2020-06-19,Drugs,Male,"Black, non-Hispanic",2020,2020,Parole,Revoked
10535497,1995-03-30,,Violent,Male,"Black, non-Hispanic",1995,,Probation,
10536041,2021-07-30,2022-06-01,Public order,Male,"Hispanic, any race",2021,2022,Probation,Completed
10536165,2018-03-26,2020-07-06,Violent,Male,"Hispanic, any race",2018,2020,Parole,Other
10536327,2021-03-14,2021-12-24,Drugs,Female,"White, non-Hispanic",2021,2021,Probation,Revoked
10536867,2013-07-05,2020-01-15,Property,Male,"Hispanic, any race",2013,2020,Parole,Revoked
10536959,2021-04-22,,Violent,Male,"Black, non-Hispanic",2021,,Probation,
10537636,2017-12-22,,Violent,Male,"White, non-Hispanic",2017,,Probation,
10538085,2021-03-20,2022-02-28,Public order,Male,"Black, non-Hispanic",2021,2022,Probation,Completed
10538119,2018-12-19,2019-06-12,Drugs,Male,"White, non-Hispanic",2018,2019,Probation,Revoked
10538157,2023-03-27,,Drugs,Female,"White, non-Hispanic",2023,,Parole,
10538257,2019-03-22,2022-08-08,Property,Male,"White, non-Hispanic",2019,2022,Probation,Completed
10538285,2022-05-18,2023-04-10,Violent,Male,"White, non-Hispanic",2022,2023,Probation,Completed
10538295,2018-12-23,2020-03-16,Violent,Male,"White, non-Hispanic",2018,2020,Probation,Revoked
10538395,2023-10-02,,Public order,Male,"Hispanic, any race",2023,,Probation,
10538418,2019-09-15,2020-06-13,Drugs,Male,"Hispanic, any race",2019,2020,Probation,Revoked
10538423,2021-05-31,,Property,Female,"Hispanic, any race",2021,,Probation,
