"id","gender","race","hearing_year","hearing_type","risk_level"
9208,"Male","White",2022,"Revocation","Medium"
9209,"Male","White",2023,"Revocation","Medium"
9210,"Male","White",2018,NA,"High"
9211,"Male","White",2016,"Disciplinary","Medium"
9212,"Male","White",2018,NA,"High"
9213,NA,"White",2020,"Regular","Low"
9214,"Male","American Indian or Alaskan Native",2020,"Regular","Medium"
9215,"Male","White",2020,"Regular",NA
9216,"Male","Black",2023,"Revocation","High"
9217,"Male","White",2017,"Regular","Medium"
9218,"Male","White",2023,"Revocation","High"
9219,"Male","White",2018,NA,"High"
9220,"Female","White",2020,"Regular","Medium"
9221,"Female","White",2021,"Regular","Medium"
9222,"Male","White",2023,"Revocation","High"
9223,"Male","American Indian or Alaskan Native",2016,"Other",NA
9224,"Female","White",2019,"Regular","Medium"
9225,"Female","American Indian or Alaskan Native",2021,"Regular","Medium"
9226,"Male","White",2019,"Regular","Medium"
9227,"Male","White",2020,"Regular","High"
9228,"Male","White",2021,"Regular","Medium"
9229,"Female","White",2020,"Regular","Medium"
9230,"Male","White",2023,"Revocation","High"
9231,"Male","White",2021,"Regular","Medium"
9232,"Male","White",2018,NA,NA
9233,"Male","Unknown",2019,"Regular","High"
9234,"Male","American Indian or Alaskan Native",2018,NA,"Medium"
9235,"Male","White",2021,"Regular","High"
9236,"Male","White",2023,"Revocation","High"
9237,"Male","White",2017,"Regular","Medium"
9238,"Male","White",2022,"Revocation","High"
9239,"Male","White",2018,NA,"Medium"
9240,"Female","White",2023,"Revocation","Low"
9241,"Male","American Indian or Alaskan Native",2017,"Regular","Medium"
9242,"Male","White",2022,"Revocation",NA
9243,"Female",NA,2021,"Regular","Medium"
9244,"Male","White",2022,"Revocation","Medium"
9245,"Male","White",2021,"Regular","Medium"
9246,"Male","White",2019,"Regular","Medium"
9247,"Male","Black",2022,"Revocation","High"
9248,"Female","White",2021,"Regular","Low"
9249,"Female","White",2017,"Regular","Low"
9250,"Male","White",2017,"Regular","High"
9251,"Male","White",2022,"Revocation","High"
9252,"Male","White",2023,"Revocation","Medium"
9253,"Male","White",2018,NA,"Medium"
9254,"Female","Black",2016,"Other","Medium"
9255,"Male","White",2019,"Regular","Medium"
9256,"Female","White",2023,"Revocation","Medium"
9257,"Male","White",2022,"Revocation","Medium"
9258,"Male","White",2023,"Revocation","High"
9259,"Female","White",2016,"Medical","Medium"
9260,"Male","White",2021,"Regular","Medium"
9261,"Male","White",2022,"Revocation","Medium"
9262,"Male","White",2017,"Regular","High"
9263,"Male","White",2022,"Regular","High"
9264,"Male","White",2020,"Regular","High"
9265,"Male","White",2019,"Regular","Medium"
9266,"Male","White",2018,NA,"High"
9267,NA,"White",2018,NA,"Low"
9268,"Male",NA,2020,"Regular","Medium"
9269,"Male",NA,2017,"Regular","High"
9270,"Male","White",2023,"Revocation","Medium"
9271,"Male","White",2020,"Regular","Medium"
9272,"Male",NA,2020,"Regular","Medium"
9273,"Male","White",2020,"Regular","High"
9274,"Female","American Indian or Alaskan Native",2021,"Regular","Low"
9275,"Male","White",2019,"Regular","High"
9276,"Male","White",2021,"Regular","High"
9277,"Female","White",2021,"Regular","Low"
9278,"Male","White",2018,NA,"High"
9279,"Female","White",2021,"Regular","Medium"
9280,"Male","White",2019,"Regular","Medium"
9281,"Male","White",2018,NA,"High"
9282,"Male","White",2022,"Revocation","High"
9283,"Male","White",2018,NA,"High"
9284,"Male","White",2020,"Regular","High"
9285,"Male",NA,2022,"Revocation","High"
9286,"Male","White",2016,"Disciplinary",NA
9287,"Male","White",2017,"Regular","Medium"
9288,"Male","White",2018,NA,"Medium"
9289,"Male","White",2023,"Revocation","Medium"
9290,"Male","White",2016,"Other","Medium"
9291,"Male","White",2018,NA,"Medium"
9292,"Male","White",2022,"Revocation","Medium"
9293,"Male","White",2017,"Regular","Medium"
9294,"Male","White",2020,"Regular","High"
9295,"Male","White",2020,"Regular","High"
9296,"Male","White",2019,"Regular","High"
9297,"Male","White",2017,"Regular","Medium"
9298,NA,NA,2019,"Regular","Low"
9299,"Male","White",2022,"Revocation","Medium"
9300,"Male","White",2021,"Regular","High"
9301,"Male","White",2019,"Regular","High"
9302,"Female","White",2022,"Revocation","Medium"
9303,"Male","White",2017,"Regular","Medium"
9304,"Male","White",2018,NA,"High"
9305,"Female","White",2023,"Revocation","Low"
9306,NA,"White",2016,"Disciplinary","High"
9307,"Male","White",2020,"Regular","High"
9308,"Female","Unknown",2022,"Revocation","Medium"
9309,"Male","White",2022,"Revocation","High"
9310,"Male","White",2022,"Revocation","High"
9311,"Male","White",2021,"Regular","High"
9312,"Male","White",2018,NA,"Medium"
9313,"Male","White",2022,"Revocation","Medium"
9314,"Male","White",2019,"Regular","Medium"
9315,"Male","White",2018,NA,"Medium"
9316,"Male","White",2018,NA,"High"
9317,"Female","White",2022,"Regular","Medium"
9318,"Male","White",2019,"Regular","High"
9319,NA,"White",2021,"Regular","Medium"
9320,"Male","White",2019,"Regular","High"
9321,"Male","White",2019,"Regular","High"
9322,"Male","White",2017,"Other","High"
9323,"Male","White",2018,NA,"High"
9324,"Male","White",2018,NA,"Medium"
9325,"Female","White",2017,"Regular","Low"
9326,"Male","White",2023,"Revocation",NA
9327,"Male","American Indian or Alaskan Native",2023,"Revocation","High"
9328,"Male","Unknown",2020,"Regular","High"
9329,"Male","White",2021,"Regular","High"
9330,"Male","White",2019,"Regular","High"
9331,"Male","White",2017,"Regular","Medium"
9332,"Male","White",2023,"Revocation","Medium"
9333,"Female",NA,2017,"Regular","Low"
9334,"Male","American Indian or Alaskan Native",2019,"Regular","Medium"
9335,"Male","White",2023,"Revocation","High"
9336,"Male","White",2022,"Revocation","High"
9337,"Male","White",2023,"Revocation","Medium"
9338,"Male","White",2018,NA,"Medium"
9339,"Male","White",2021,"Regular","High"
9340,"Female","White",2017,"Regular","Low"
9341,"Male","White",2020,"Regular","High"
9342,"Male",NA,2020,"Regular","High"
9343,"Male","White",2016,"Disciplinary","Medium"
9344,"Female","White",2017,"Regular","Medium"
9345,"Female","White",2018,NA,"Low"
9346,"Male","White",2020,"Regular","High"
9347,"Male","White",2021,"Regular","High"
9348,"Male",NA,2021,"Regular","High"
9349,"Male","White",2019,"Regular","High"
9350,"Male","White",2021,"Regular","Medium"
9351,"Male","White",2018,NA,"High"
9352,"Male","White",2022,"Revocation","Medium"
9353,"Male","White",2021,"Regular","High"
9354,"Male","White",2022,"Revocation","High"
9355,"Male",NA,2022,"Revocation","Medium"
9356,"Male","White",2021,"Regular","High"
9357,"Male","White",2017,"Regular","High"
9358,"Male","White",2016,"Other","High"
9359,"Male","White",2016,"Other",NA
9360,"Male","White",2021,"Regular","High"
9361,"Male","White",2016,"Other","High"
9362,"Male","White",2023,"Revocation",NA
9363,"Male","White",2017,"Regular","High"
9364,"Male","White",2017,"Regular",NA
9365,"Male","White",2018,NA,"High"
9366,"Female","White",2021,"Regular","Medium"
9367,"Male","White",2019,"Regular","High"
9368,"Male","White",2018,NA,"Medium"
9369,"Male","White",2020,"Regular","Medium"
9370,"Male","White",2022,"Revocation","High"
9371,"Male","White",2023,"Revocation","High"
9372,"Male","White",2019,"Regular","High"
9373,"Male","White",2019,"Regular","Medium"
9374,"Male","White",2019,"Regular","High"
9375,"Male","White",2019,"Regular","High"
9376,"Male","White",2022,"Revocation","Medium"
9377,"Male","White",2021,"Regular","High"
9378,"Female","White",2020,"Regular","Low"
9379,"Female","White",2019,"Regular","Medium"
9380,"Male","American Indian or Alaskan Native",2020,"Regular","High"
9381,NA,"White",2023,"Revocation","Low"
9382,"Male","White",2019,"Regular","High"
9383,"Female","White",2023,"Revocation","Medium"
9384,"Male","White",2023,"Revocation","High"
9385,"Male","White",2020,"Regular","Medium"
9386,"Male","White",2023,"Revocation","High"
9387,NA,"American Indian or Alaskan Native",2016,"Other","High"
9388,"Female","White",2017,"Regular","Medium"
9389,"Male","White",2022,"Revocation","Medium"
9390,"Male","White",2020,"Regular","High"
9391,"Male","White",2020,"Regular","Medium"
9392,"Male","White",2019,"Regular","High"
9393,"Male","Black",2020,"Regular","Medium"
9394,"Male","White",2017,"Regular",NA
9395,"Male","White",2022,"Revocation","High"
9396,"Male","White",2019,"Regular","High"
9397,"Male","White",2019,"Regular","Medium"
9398,"Female","White",2020,"Regular","Medium"
9399,"Male","White",2021,"Regular","High"
9400,"Male","White",2020,"Regular","High"
9401,"Male","White",2018,NA,"High"
9402,NA,"Unknown",2019,"Regular","Low"
9403,"Male","White",2022,"Revocation","Medium"
9404,"Male","White",2018,NA,"High"
9405,"Male","White",2022,"Revocation","High"
9406,"Female","White",2022,"Revocation","Medium"
9407,"Male","White",2020,"Regular","High"
9408,"Male","White",2023,"Revocation","Medium"
9409,"Male",NA,2020,"Regular","Medium"
9410,"Male","White",2020,"Regular","High"
9411,"Male","White",2021,"Regular","High"
9412,"Male","White",2022,"Revocation",NA
9413,"Male",NA,2019,"Regular","High"
9414,"Male","White",2023,"Revocation","High"
9415,NA,"White",2022,"Revocation","Low"
9416,"Male","White",2022,"Revocation","Medium"
9417,"Female","White",2021,"Regular","Medium"
9418,"Male","White",2019,"Regular",NA
9419,"Male","White",2017,"Other","High"
9420,"Male","Unknown",2018,NA,NA
9421,"Male","White",2022,"Regular",NA
9422,"Female","White",2022,"Revocation","Medium"
9423,"Male","White",2022,"Revocation","High"
9424,"Male","White",2023,"Revocation","High"
9425,"Male","White",2018,NA,"Medium"
9426,NA,"White",2016,"Other","High"
9427,"Male","White",2022,"Revocation",NA
9428,"Male","White",2021,"Regular","High"
9429,NA,"White",2023,"Revocation","Low"
9430,"Male","White",2022,"Revocation","High"
9431,"Male","White",2021,"Regular","High"
9432,"Female","White",2023,"Revocation","Medium"
9433,"Male","White",2019,"Regular","High"
9434,"Male","White",2019,"Regular","Medium"
9435,"Male","White",2018,NA,"High"
9436,"Male","White",2023,"Revocation","High"
9437,"Male","White",2020,"Regular","Medium"
9438,"Male","Unknown",2022,"Regular",NA
9439,"Male","White",2016,"Other",NA
9440,"Male","White",2022,"Regular","Medium"
9441,"Male","White",2022,"Revocation","High"
9442,"Male","White",2023,"Revocation","High"
9443,"Male",NA,2019,"Regular","High"
9444,"Male","White",2017,"Regular","Medium"
9445,"Male","White",2018,NA,"Medium"
9446,"Male","American Indian or Alaskan Native",2018,NA,"High"
9447,"Male","White",2018,NA,"High"
9448,"Male","White",2018,NA,"Medium"
9449,"Male","White",2021,"Regular","Medium"
9450,"Male","White",2020,"Regular","High"
9451,"Male","White",2022,"Revocation","Medium"
9452,"Male","White",2021,"Regular",NA
9453,"Male","White",2017,"Regular","High"
9454,"Male","White",2018,NA,"Medium"
9455,"Male","White",2017,"Regular","High"
9456,"Male","White",2018,NA,"Medium"
9457,"Male","American Indian or Alaskan Native",2022,"Revocation","High"
9458,"Male",NA,2023,"Revocation","High"
9459,"Male","Black",2019,"Regular","High"
9460,"Male","American Indian or Alaskan Native",2018,NA,"Medium"
9461,"Male","Unknown",2019,"Regular","High"
9462,"Male","White",2023,"Revocation","High"
9463,"Male","White",2019,"Regular","High"
9464,"Male","White",2018,NA,"High"
9465,"Male","White",2020,"Regular","Medium"
9466,"Male","White",2022,"Revocation","High"
9467,"Female","White",2022,"Revocation","Medium"
9468,"Male","Black",2020,"Regular","High"
9469,"Female","White",2017,"Regular","Medium"
9470,"Male","White",2022,"Revocation","High"
9471,"Male","White",2020,"Regular","Medium"
9472,"Male","White",2018,NA,"High"
9473,"Female","White",2021,"Regular","Medium"
9474,"Male","White",2020,"Regular","High"
9475,"Male","White",2019,"Regular","High"
9476,"Male","White",2023,"Revocation","High"
9477,"Female","White",2018,NA,"Medium"
9478,"Female","Unknown",2023,"Revocation","Low"
9479,"Female","American Indian or Alaskan Native",2018,NA,"Medium"
9480,NA,"White",2020,"Regular","Medium"
9481,"Male","White",2020,"Regular","Medium"
9482,"Male","White",2022,"Revocation","High"
9483,NA,"White",2017,"Regular","Low"
9484,"Male","American Indian or Alaskan Native",2017,"Regular","Medium"
9485,"Male","White",2022,"Regular","Medium"
9486,"Female","White",2022,"Revocation","Low"
9487,"Male","White",2021,"Regular","High"
9488,"Male",NA,2022,"Regular","High"
9489,"Male","White",2020,"Regular","Medium"
9490,NA,"White",2018,NA,"Medium"
9491,"Female","White",2023,"Revocation","Medium"
9492,"Male","White",2019,"Regular","Medium"
9493,"Male","White",2018,NA,"Medium"
9494,"Male","White",2018,NA,"Medium"
9495,"Male","White",2022,"Revocation","Medium"
9496,"Male","Unknown",2023,"Revocation","Medium"
9497,"Male","White",2023,"Revocation","High"
9498,"Female","White",2017,"Regular","Medium"
9499,"Female","White",2018,NA,"Medium"
9500,"Female","White",2020,"Regular","Medium"
9501,"Male","White",2018,NA,"High"
9502,"Male","White",2019,"Regular","Medium"
9503,"Male","White",2023,"Revocation","High"
9504,"Male","White",2019,"Regular",NA
9505,"Male","White",2019,"Regular","High"
9506,"Male","White",2018,NA,"Medium"
9507,NA,"American Indian or Alaskan Native",2020,"Regular","High"
9508,"Female","White",2020,"Regular","Low"
9509,"Female","White",2020,"Regular","Medium"
9510,"Male","White",2019,"Regular","Medium"
9511,"Male","White",2016,"Other","High"
9512,"Male","White",2021,"Regular","High"
9513,NA,"White",2016,"Disciplinary","Medium"
9514,"Female","American Indian or Alaskan Native",2018,NA,"Medium"
9515,"Male","White",2021,"Regular","Medium"
9516,"Male","White",2021,"Regular","High"
9517,"Male",NA,2018,NA,"High"
9518,"Male",NA,2017,"Regular","Medium"
9519,"Male","White",2021,"Regular","Medium"
9520,"Female","White",2023,"Revocation","Medium"
9521,"Male","White",2017,"Regular","High"
9522,"Female",NA,2017,"Regular","Medium"
9523,"Male","White",2019,"Regular","Medium"
9524,"Male","American Indian or Alaskan Native",2017,"Other","High"
9525,NA,"White",2017,"Regular","High"
9526,"Male","White",2016,"Other","High"
9527,"Male","White",2020,"Regular","Medium"
9528,"Male","White",2021,"Regular","Medium"
9529,"Female","White",2021,"Regular","Medium"
9530,"Male","White",2020,"Regular","Medium"
9531,"Female","White",2018,NA,"Low"
9532,"Male","White",2022,"Revocation","High"
9533,"Male","White",2019,"Regular","Medium"
9534,"Male","White",2021,"Regular","High"
9535,"Male","White",2018,NA,"High"
9536,"Male","White",2021,"Regular","High"
9537,"Male","White",2022,"Revocation","Medium"
9538,"Male","White",2019,"Regular",NA
9539,"Male","White",2020,"Regular","High"
9540,"Male","White",2022,"Revocation","High"
9541,"Male","White",2018,NA,"Medium"
9542,"Male","White",2016,"Other",NA
9543,"Male","White",2020,"Regular","High"
9544,"Male","White",2022,"Revocation","Medium"
9545,"Female","American Indian or Alaskan Native",2023,"Revocation","Medium"
9546,"Female","White",2019,"Regular","Medium"
9547,"Male","White",2020,"Regular","High"
9548,"Male","White",2021,"Regular","High"
9549,"Male","White",2023,"Revocation","Medium"
9550,"Male","White",2016,"Disciplinary",NA
9551,"Male","White",2022,"Regular","High"
9552,"Female","White",2021,"Regular","Low"
9553,NA,"White",2021,"Regular","High"
9554,"Male","White",2019,"Regular","High"
9555,"Male","White",2017,"Regular",NA
9556,"Male","White",2016,"Other","High"
9557,"Male","White",2022,"Revocation",NA
9558,"Male","White",2023,"Revocation","Medium"
9559,NA,"White",2018,NA,NA
9560,"Male","White",2021,"Regular","Medium"
9561,"Male","White",2022,"Revocation","Medium"
9562,"Male","White",2018,NA,NA
9563,"Female","White",2019,"Regular","Medium"
9564,"Male","White",2019,"Regular","High"
9565,NA,"White",2019,"Regular","High"
9566,"Male","White",2020,"Regular","Medium"
9567,"Male","White",2023,"Revocation","High"
9568,"Male","White",2017,"Regular","Medium"
9569,"Male","White",2017,"Regular",NA
9570,"Male","White",2018,NA,"High"
9571,"Male","White",2022,"Regular","High"
9572,"Male","White",2017,"Regular","High"
9573,"Male","White",2023,"Revocation","Medium"
9574,"Female","White",2016,"Disciplinary","Low"
9575,"Male","White",2022,"Revocation","High"
9576,"Male","White",2018,NA,"High"
9577,"Male","White",2017,"Regular","High"
9578,"Male",NA,2023,"Revocation","High"
9579,"Female","White",2021,"Regular","Low"
9580,"Female","White",2021,"Regular","Medium"
9581,"Female","White",2021,"Regular","Medium"
9582,"Male","White",2018,NA,NA
9583,"Male","White",2023,"Revocation","Medium"
9584,"Male","White",2020,"Regular","High"
9585,"Male","White",2022,"Revocation","Medium"
9586,"Male","White",2019,"Regular","High"
9587,"Male","White",2019,"Regular","High"
9588,"Male","White",2016,"Other","Medium"
9589,"Male","White",2016,"Disciplinary","High"
9590,"Male","White",2020,"Regular","High"
9591,"Male","White",2022,"Revocation","Medium"
9592,"Male","White",2023,"Revocation","High"
9593,"Male","White",2022,"Revocation","High"
9594,"Female","White",2023,"Revocation","Medium"
9595,"Male","White",2017,"Regular","High"
9596,"Male","White",2022,"Revocation","Medium"
9597,"Female","White",2022,"Revocation","Medium"
