person_id,facility_id,facility_name,facility_gender_policy,gender,race,offense_type,security_level,admission_date,parole_date
P018673,20,FAC020,Male-only,Male,Black,Drug,Medium,2023-06-24,2024-03-30
P018674,20,FAC020,Male-only,Male,Hispanic,Violent,Medium,2022-04-17,2024-03-12
P018675,20,FAC020,Male-only,Male,Black,Violent,Medium,2011-06-14,
P018676,20,FAC020,Male-only,Male,White,Drug,Maximum,2013-07-18,2018-07-03
P018677,20,FAC020,Male-only,Male,Native American,Violent,Medium,2017-11-18,2023-09-27
P018678,20,FAC020,Male-only,Male,Black,Property,Medium,2019-03-03,
P018679,20,FAC020,Male-only,Male,White,Drug,Maximum,2013-06-01,2019-09-10
P018680,20,FAC020,Male-only,Male,Black,Drug,Medium,2020-03-12,2022-04-30
P018681,20,FAC020,Male-only,Male,White,Drug,Minimum,2014-05-01,
P018682,20,FAC020,Male-only,Male,White,Property,Medium,2015-09-09,2017-11-17
P018683,20,FAC020,Male-only,Male,Black,Property,Maximum,2015-08-02,2020-01-13
P018684,20,FAC020,Male-only,Male,Black,Property,Medium,2015-07-25,2023-04-12
P018685,20,FAC020,Male-only,Male,Black,Violent,Medium,2014-11-19,
P018686,20,FAC020,Male-only,Male,Hispanic,Violent,Maximum,2010-07-18,2013-09-09
P018687,20,FAC020,Male-only,Male,White,Property,Maximum,2013-09-13,
P018688,20,FAC020,Male-only,Male,Hispanic,Violent,Minimum,2023-09-18,
P018689,20,FAC020,Male-only,Male,Native American,Property,Medium,2020-04-20,
P018690,20,FAC020,Male-only,Male,White,Violent,Medium,2012-08-04,
P018691,20,FAC020,Male-only,Male,White,Property,Minimum,2024-06-07,2025-01-05
P018692,20,FAC020,Male-only,Male,White,Violent,Minimum,2011-11-15,2018-01-17
P018693,20,FAC020,Male-only,Male,White,Other,Maximum,2015-10-12,2024-04-02
P018694,20,FAC020,Male-only,Male,Black,Drug,Medium,2023-04-30,
P018695,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Maximum,2015-06-30,
P018696,20,FAC020,Male-only,Male,White,Drug,Medium,2017-06-10,2019-07-11
P018697,20,FAC020,Male-only,Male,Black,Drug,Medium,2022-02-24,
P018698,20,FAC020,Male-only,Male,Black,Violent,Minimum,2025-04-01,2025-05-30
P018699,20,FAC020,Male-only,Male,White,Violent,Maximum,2024-06-25,2025-04-10
P018700,20,FAC020,Male-only,Male,White,Violent,Medium,2023-05-05,2023-06-19
P018701,20,FAC020,Male-only,Male,White,Drug,Minimum,2013-06-27,2023-01-14
P018702,20,FAC020,Male-only,Male,Black,Drug,Minimum,2019-03-24,2024-04-15
P018703,20,FAC020,Male-only,Male,White,Property,Medium,2010-12-11,2019-07-14
P018704,20,FAC020,Male-only,Male,White,Violent,Medium,2019-11-06,
P018705,20,FAC020,Male-only,Male,Black,Violent,Medium,2017-11-22,2018-12-29
P018706,20,FAC020,Male-only,Male,Black,PublicOrder,Minimum,2016-11-07,
P018707,20,FAC020,Male-only,Male,Black,Other,Maximum,2011-04-16,
P018708,20,FAC020,Male-only,Male,White,Property,Minimum,2021-01-16,
P018709,20,FAC020,Male-only,Male,White,Property,Medium,2015-08-29,
P018710,20,FAC020,Male-only,Male,Black,Violent,Maximum,2022-12-15,
P018711,20,FAC020,Male-only,Male,Black,Violent,Minimum,2021-08-03,
P018712,20,FAC020,Male-only,Male,White,PublicOrder,Minimum,2011-12-31,2019-09-11
P018713,20,FAC020,Male-only,Male,Black,PublicOrder,Minimum,2010-05-08,2012-04-03
P018714,20,FAC020,Male-only,Male,White,Violent,Medium,2013-05-15,
P018715,20,FAC020,Male-only,Male,Black,Violent,Medium,2016-08-26,
P018716,20,FAC020,Male-only,Male,Black,PublicOrder,Medium,2020-12-06,2022-10-27
P018717,20,FAC020,Male-only,Male,White,Violent,Minimum,2014-02-03,2019-12-27
P018718,20,FAC020,Male-only,Male,Black,Other,Medium,2025-04-30,
P018719,20,FAC020,Male-only,Male,Black,Property,Medium,2022-08-12,2023-02-18
P018720,20,FAC020,Male-only,Male,Black,Property,Maximum,2012-05-10,2019-10-31
P018721,20,FAC020,Male-only,Male,White,Drug,Minimum,2013-07-17,2018-08-22
P018722,20,FAC020,Male-only,Male,Black,Property,Minimum,2019-08-02,
P018723,20,FAC020,Male-only,Male,White,Violent,Medium,2012-07-12,2013-03-11
P018724,20,FAC020,Male-only,Male,Black,Violent,Maximum,2015-09-14,
P018725,20,FAC020,Male-only,Male,Black,Property,Minimum,2022-02-21,2023-06-17
P018726,20,FAC020,Male-only,Male,Black,Violent,Maximum,2014-05-29,2022-06-06
P018727,20,FAC020,Male-only,Male,White,Violent,Minimum,2023-02-22,
P018728,20,FAC020,Male-only,Male,White,Property,Medium,2025-04-09,
P018729,20,FAC020,Male-only,Male,White,Drug,Medium,2013-04-06,2014-06-26
P018730,20,FAC020,Male-only,Male,Black,Violent,Medium,2014-08-03,2022-10-11
P018731,20,FAC020,Male-only,Male,White,Drug,Minimum,2013-01-24,
P018732,20,FAC020,Male-only,Male,Hispanic,Property,Maximum,2019-07-16,2021-12-07
P018733,20,FAC020,Male-only,Male,White,PublicOrder,Maximum,2023-07-02,
P018734,20,FAC020,Male-only,Male,Black,Violent,Minimum,2011-11-29,2018-12-01
P018735,20,FAC020,Male-only,Male,Hispanic,Property,Medium,2020-01-27,2023-09-12
P018736,20,FAC020,Male-only,Male,Hispanic,Drug,Minimum,2014-10-22,
P018737,20,FAC020,Male-only,Male,Black,Property,Minimum,2020-01-24,2022-04-02
P018738,20,FAC020,Male-only,Male,Hispanic,Drug,Minimum,2019-07-17,2021-01-23
P018739,20,FAC020,Male-only,Male,White,PublicOrder,Medium,2016-11-03,
P018740,20,FAC020,Male-only,Male,White,Violent,Minimum,2024-07-10,2024-09-21
P018741,20,FAC020,Male-only,Male,Asian,Drug,Medium,2013-06-22,2017-09-14
P018742,20,FAC020,Male-only,Male,Black,Drug,Maximum,2020-12-09,
P018743,20,FAC020,Male-only,Male,Black,Violent,Minimum,2015-10-30,2018-02-08
P018744,20,FAC020,Male-only,Male,Black,Drug,Minimum,2025-03-01,
P018745,20,FAC020,Male-only,Male,Black,Property,Maximum,2022-07-18,
P018746,20,FAC020,Male-only,Male,Hispanic,Drug,Maximum,2010-11-21,2020-01-06
P018747,20,FAC020,Male-only,Male,Hispanic,Property,Minimum,2015-02-05,2019-09-03
P018748,20,FAC020,Male-only,Male,Hispanic,Property,Medium,2015-02-21,
P018749,20,FAC020,Male-only,Male,White,Property,Maximum,2014-06-26,
P018750,20,FAC020,Male-only,Male,Black,Violent,Minimum,2023-11-24,
P018751,20,FAC020,Male-only,Male,Hispanic,Drug,Maximum,2012-07-25,
P018752,20,FAC020,Male-only,Male,Black,Drug,Minimum,2022-12-15,2024-07-17
P018753,20,FAC020,Male-only,Male,Black,Violent,Medium,2017-10-24,2022-11-21
P018754,20,FAC020,Male-only,Male,Black,Other,Medium,2015-05-04,2021-11-12
P018755,20,FAC020,Male-only,Male,Black,Violent,Maximum,2011-06-11,2019-10-08
P018756,20,FAC020,Male-only,Male,White,Violent,Minimum,2024-07-30,
P018757,20,FAC020,Male-only,Male,Black,PublicOrder,Medium,2022-04-12,2023-07-12
P018758,20,FAC020,Male-only,Male,Black,Violent,Medium,2019-07-03,
P018759,20,FAC020,Male-only,Male,White,Property,Medium,2013-06-22,2019-08-10
P018760,20,FAC020,Male-only,Male,White,Violent,Minimum,2012-07-08,
P018761,20,FAC020,Male-only,Male,White,Violent,Maximum,2017-04-13,2023-05-06
P018762,20,FAC020,Male-only,Male,Black,Property,Minimum,2011-12-21,2014-06-06
P018763,20,FAC020,Male-only,Male,Black,PublicOrder,Maximum,2019-06-20,
P018764,20,FAC020,Male-only,Male,White,Violent,Minimum,2025-02-20,
P018765,20,FAC020,Male-only,Male,Black,Violent,Medium,2013-01-16,
P018766,20,FAC020,Male-only,Male,Black,PublicOrder,Medium,2023-08-08,2024-09-18
P018767,20,FAC020,Male-only,Male,Hispanic,Violent,Maximum,2017-07-22,2022-11-13
P018768,20,FAC020,Male-only,Male,White,Property,Minimum,2022-09-03,
P018769,20,FAC020,Male-only,Male,White,Violent,Medium,2013-04-18,2018-08-12
P018770,20,FAC020,Male-only,Male,Black,PublicOrder,Minimum,2013-05-24,
P018771,20,FAC020,Male-only,Male,White,Violent,Medium,2022-11-16,
P018772,20,FAC020,Male-only,Male,Black,Other,Minimum,2014-10-22,
P018773,20,FAC020,Male-only,Male,Black,Drug,Maximum,2012-06-01,
P018774,20,FAC020,Male-only,Male,White,Violent,Maximum,2012-08-02,2017-03-27
P018775,20,FAC020,Male-only,Male,White,Violent,Minimum,2021-07-29,2023-06-23
P018776,20,FAC020,Male-only,Male,Black,Violent,Maximum,2016-03-23,2017-10-01
P018777,20,FAC020,Male-only,Male,Hispanic,Violent,Medium,2018-06-14,
P018778,20,FAC020,Male-only,Male,Black,Property,Minimum,2018-06-01,
P018779,20,FAC020,Male-only,Male,Black,Property,Minimum,2024-03-01,2024-07-29
P018780,20,FAC020,Male-only,Male,White,Violent,Minimum,2014-07-27,
P018781,20,FAC020,Male-only,Male,White,Violent,Maximum,2010-09-16,2012-04-09
P018782,20,FAC020,Male-only,Male,Hispanic,Property,Minimum,2022-01-29,
P018783,20,FAC020,Male-only,Male,Black,PublicOrder,Medium,2019-11-17,
P018784,20,FAC020,Male-only,Male,Black,Drug,Minimum,2017-04-18,
P018785,20,FAC020,Male-only,Male,Native American,Property,Minimum,2019-04-15,2025-04-09
P018786,20,FAC020,Male-only,Male,Hispanic,Violent,Medium,2023-12-03,2024-09-15
P018787,20,FAC020,Male-only,Male,White,Violent,Medium,2016-10-24,2020-12-03
P018788,20,FAC020,Male-only,Male,Black,Violent,Medium,2022-12-17,
P018789,20,FAC020,Male-only,Male,Black,Drug,Medium,2017-09-02,2025-06-14
P018790,20,FAC020,Male-only,Male,Black,PublicOrder,Maximum,2016-08-24,2023-04-27
P018791,20,FAC020,Male-only,Male,Asian,Drug,Minimum,2017-08-18,
P018792,20,FAC020,Male-only,Male,Black,Drug,Medium,2012-07-13,2019-11-08
P018793,20,FAC020,Male-only,Male,Black,Violent,Maximum,2019-06-07,
P018794,20,FAC020,Male-only,Male,Hispanic,Other,Minimum,2020-10-23,2024-06-13
P018795,20,FAC020,Male-only,Male,Hispanic,Violent,Maximum,2012-08-21,2015-05-06
P018796,20,FAC020,Male-only,Male,White,Property,Medium,2015-02-15,
P018797,20,FAC020,Male-only,Male,Black,Property,Medium,2017-01-24,
P018798,20,FAC020,Male-only,Male,Black,Violent,Minimum,2021-08-20,2022-04-24
P018799,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Maximum,2020-01-24,
P018800,20,FAC020,Male-only,Male,Black,Property,Minimum,2023-08-05,2024-01-28
P018801,20,FAC020,Male-only,Male,Black,Drug,Medium,2010-02-27,
P018802,20,FAC020,Male-only,Male,White,PublicOrder,Minimum,2013-07-20,
P018803,20,FAC020,Male-only,Male,Native American,Violent,Medium,2020-02-19,2024-01-06
P018804,20,FAC020,Male-only,Male,Black,Drug,Minimum,2019-01-03,
P018805,20,FAC020,Male-only,Male,White,Drug,Minimum,2017-10-10,2025-07-28
P018806,20,FAC020,Male-only,Male,White,Drug,Medium,2025-06-08,
P018807,20,FAC020,Male-only,Male,White,Violent,Minimum,2018-12-21,2021-10-30
P018808,20,FAC020,Male-only,Male,White,Property,Minimum,2012-10-04,2016-12-27
P018809,20,FAC020,Male-only,Male,Hispanic,Violent,Minimum,2020-04-18,2024-03-22
P018810,20,FAC020,Male-only,Male,White,Property,Medium,2010-10-31,
P018811,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Medium,2013-11-24,2014-05-11
P018812,20,FAC020,Male-only,Male,Black,PublicOrder,Maximum,2018-06-09,2022-04-30
P018813,20,FAC020,Male-only,Male,White,Violent,Minimum,2018-04-06,
P018814,20,FAC020,Male-only,Male,White,PublicOrder,Maximum,2021-07-10,2023-05-02
P018815,20,FAC020,Male-only,Male,Black,Property,Medium,2018-09-03,
P018816,20,FAC020,Male-only,Male,Black,Drug,Medium,2018-01-11,
P018817,20,FAC020,Male-only,Male,White,Drug,Minimum,2012-04-01,2021-01-02
P018818,20,FAC020,Male-only,Male,White,Property,Medium,2017-07-10,2018-02-19
P018819,20,FAC020,Male-only,Male,Other,Drug,Minimum,2010-05-10,
P018820,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Medium,2013-04-15,
P018821,20,FAC020,Male-only,Male,White,Drug,Medium,2016-01-30,
P018822,20,FAC020,Male-only,Male,Hispanic,Property,Medium,2011-08-20,
P018823,20,FAC020,Male-only,Male,White,Violent,Maximum,2018-11-11,
P018824,20,FAC020,Male-only,Male,White,Property,Maximum,2024-06-04,
P018825,20,FAC020,Male-only,Male,Black,Property,Medium,2018-09-05,
P018826,20,FAC020,Male-only,Male,Hispanic,Drug,Maximum,2020-09-29,2025-06-29
P018827,20,FAC020,Male-only,Male,Hispanic,Violent,Maximum,2013-05-25,2022-12-22
P018828,20,FAC020,Male-only,Male,Black,Violent,Minimum,2010-06-30,2020-01-18
P018829,20,FAC020,Male-only,Male,White,Violent,Medium,2019-11-27,
P018830,20,FAC020,Male-only,Male,Hispanic,Violent,Medium,2021-12-04,2024-01-06
P018831,20,FAC020,Male-only,Male,White,PublicOrder,Medium,2024-09-10,
P018832,20,FAC020,Male-only,Male,Black,Drug,Medium,2023-01-21,2024-03-08
P018833,20,FAC020,Male-only,Male,White,Other,Medium,2024-06-20,2025-06-08
P018834,20,FAC020,Male-only,Male,Black,Violent,Medium,2013-06-22,2017-08-03
P018835,20,FAC020,Male-only,Male,Black,Property,Minimum,2024-01-18,2025-01-09
P018836,20,FAC020,Male-only,Male,White,Violent,Medium,2014-11-05,2021-03-14
P018837,20,FAC020,Male-only,Male,White,Violent,Medium,2011-03-02,2020-04-21
P018838,20,FAC020,Male-only,Male,Hispanic,Drug,Minimum,2011-09-16,
P018839,20,FAC020,Male-only,Male,White,Other,Medium,2014-11-06,2021-07-20
P018840,20,FAC020,Male-only,Male,White,Property,Minimum,2018-06-09,2020-07-20
P018841,20,FAC020,Male-only,Male,White,Property,Medium,2015-06-20,
P018842,20,FAC020,Male-only,Male,White,Property,Medium,2021-02-01,
P018843,20,FAC020,Male-only,Male,Hispanic,Property,Medium,2024-06-24,2025-06-30
P018844,20,FAC020,Male-only,Male,Black,Drug,Minimum,2022-10-23,2024-11-04
P018845,20,FAC020,Male-only,Male,Black,Violent,Minimum,2012-11-24,
P018846,20,FAC020,Male-only,Male,Black,Drug,Medium,2022-04-07,2023-11-08
P018847,20,FAC020,Male-only,Male,White,Drug,Minimum,2021-09-18,2023-09-16
P018848,20,FAC020,Male-only,Male,Black,Property,Medium,2020-05-29,2021-02-16
P018849,20,FAC020,Male-only,Male,White,Drug,Medium,2010-07-19,2015-02-26
P018850,20,FAC020,Male-only,Male,Asian,Other,Minimum,2021-11-20,2022-10-24
P018851,20,FAC020,Male-only,Male,White,Drug,Minimum,2018-11-18,2023-03-05
P018852,20,FAC020,Male-only,Male,Hispanic,Drug,Minimum,2025-04-16,2025-06-05
P018853,20,FAC020,Male-only,Male,White,Violent,Medium,2010-04-24,2011-02-10
P018854,20,FAC020,Male-only,Male,Black,PublicOrder,Maximum,2010-11-06,
P018855,20,FAC020,Male-only,Male,Black,Violent,Minimum,2016-03-10,2017-06-19
P018856,20,FAC020,Male-only,Male,Hispanic,Drug,Medium,2020-04-29,2020-07-10
P018857,20,FAC020,Male-only,Male,Black,Drug,Minimum,2020-12-14,2023-04-20
P018858,20,FAC020,Male-only,Male,Black,Other,Medium,2015-10-04,2024-12-14
P018859,20,FAC020,Male-only,Male,White,Drug,Minimum,2024-03-23,2025-05-24
P018860,20,FAC020,Male-only,Male,Other,Drug,Maximum,2016-02-29,2017-02-13
P018861,20,FAC020,Male-only,Male,White,Property,Medium,2022-11-28,2024-03-13
P018862,20,FAC020,Male-only,Male,Black,Property,Medium,2017-03-03,2023-09-19
P018863,20,FAC020,Male-only,Male,Black,Drug,Minimum,2012-12-15,2015-03-23
P018864,20,FAC020,Male-only,Male,Black,Property,Medium,2018-07-30,
P018865,20,FAC020,Male-only,Male,White,Drug,Medium,2018-07-20,2019-03-17
P018866,20,FAC020,Male-only,Male,Hispanic,Violent,Medium,2017-06-21,
P018867,20,FAC020,Male-only,Male,White,Violent,Minimum,2012-05-27,
P018868,20,FAC020,Male-only,Male,Hispanic,Violent,Minimum,2016-05-18,2019-12-16
P018869,20,FAC020,Male-only,Male,Hispanic,Property,Medium,2021-07-16,
P018870,20,FAC020,Male-only,Male,White,Drug,Maximum,2014-08-07,
P018871,20,FAC020,Male-only,Male,Black,Drug,Maximum,2022-04-12,
P018872,20,FAC020,Male-only,Male,White,Violent,Minimum,2025-04-08,2025-07-17
P018873,20,FAC020,Male-only,Male,White,Property,Medium,2011-10-06,2019-08-03
P018874,20,FAC020,Male-only,Male,Hispanic,Other,Minimum,2020-01-04,2022-06-27
P018875,20,FAC020,Male-only,Male,White,Property,Minimum,2015-09-13,2022-08-06
P018876,20,FAC020,Male-only,Male,Black,Violent,Maximum,2020-02-28,
P018877,20,FAC020,Male-only,Male,Black,Property,Minimum,2012-08-05,2018-08-25
P018878,20,FAC020,Male-only,Male,Black,Drug,Maximum,2024-02-23,
P018879,20,FAC020,Male-only,Male,White,Drug,Minimum,2015-12-11,
P018880,20,FAC020,Male-only,Male,Black,Property,Medium,2018-10-09,2018-11-19
P018881,20,FAC020,Male-only,Male,White,Drug,Medium,2023-09-09,2025-03-17
P018882,20,FAC020,Male-only,Male,Black,PublicOrder,Minimum,2021-08-09,2023-06-05
P018883,20,FAC020,Male-only,Male,Black,Property,Minimum,2017-06-10,2024-12-03
P018884,20,FAC020,Male-only,Male,White,PublicOrder,Medium,2024-08-28,
P018885,20,FAC020,Male-only,Male,Black,Violent,Medium,2010-02-25,
P018886,20,FAC020,Male-only,Male,Hispanic,Violent,Maximum,2018-09-06,
P018887,20,FAC020,Male-only,Male,Black,Property,Minimum,2021-07-24,
P018888,20,FAC020,Male-only,Male,Hispanic,Property,Minimum,2012-09-30,
P018889,20,FAC020,Male-only,Male,White,Property,Minimum,2018-01-23,
P018890,20,FAC020,Male-only,Male,Hispanic,Violent,Medium,2016-05-29,2018-08-27
P018891,20,FAC020,Male-only,Male,White,Property,Medium,2021-07-12,
P018892,20,FAC020,Male-only,Male,White,Property,Maximum,2013-09-03,2021-01-06
P018893,20,FAC020,Male-only,Male,White,Other,Medium,2015-07-04,
P018894,20,FAC020,Male-only,Male,White,Other,Maximum,2022-08-04,2024-05-15
P018895,20,FAC020,Male-only,Male,Hispanic,Violent,Maximum,2024-12-27,2025-07-08
P018896,20,FAC020,Male-only,Male,Hispanic,Violent,Minimum,2025-02-04,2025-07-24
P018897,20,FAC020,Male-only,Male,White,Property,Minimum,2019-10-20,2023-09-12
P018898,20,FAC020,Male-only,Male,White,PublicOrder,Minimum,2018-01-02,
P018899,20,FAC020,Male-only,Male,Black,Property,Minimum,2024-11-22,
P018900,20,FAC020,Male-only,Male,Black,PublicOrder,Medium,2024-08-17,
P018901,20,FAC020,Male-only,Male,White,Violent,Maximum,2012-05-29,
P018902,20,FAC020,Male-only,Male,Black,Violent,Minimum,2017-11-27,2025-01-15
P018903,20,FAC020,Male-only,Male,Black,Violent,Medium,2024-07-24,2025-01-25
P018904,20,FAC020,Male-only,Male,Black,Drug,Minimum,2021-07-05,2022-07-07
P018905,20,FAC020,Male-only,Male,Black,Other,Medium,2023-04-24,2025-05-19
P018906,20,FAC020,Male-only,Male,Black,Property,Minimum,2010-11-30,
P018907,20,FAC020,Male-only,Male,White,Drug,Minimum,2022-10-04,
P018908,20,FAC020,Male-only,Male,Hispanic,Property,Maximum,2010-11-01,2017-09-19
P018909,20,FAC020,Male-only,Male,Black,Property,Medium,2014-07-30,2022-10-27
P018910,20,FAC020,Male-only,Male,White,Property,Medium,2015-04-08,2024-11-25
P018911,20,FAC020,Male-only,Male,White,Other,Medium,2012-10-03,2022-08-16
P018912,20,FAC020,Male-only,Male,White,Drug,Medium,2023-06-12,
P018913,20,FAC020,Male-only,Male,Black,Drug,Minimum,2017-07-01,
P018914,20,FAC020,Male-only,Male,Hispanic,Violent,Minimum,2019-05-14,2025-03-05
P018915,20,FAC020,Male-only,Male,Black,Property,Medium,2012-03-02,
P018916,20,FAC020,Male-only,Male,Black,Other,Medium,2012-11-24,2017-04-29
P018917,20,FAC020,Male-only,Male,Black,PublicOrder,Minimum,2020-09-11,
P018918,20,FAC020,Male-only,Male,Hispanic,Property,Medium,2020-03-04,
P018919,20,FAC020,Male-only,Male,Black,Drug,Medium,2010-02-05,2014-07-29
P018920,20,FAC020,Male-only,Male,White,Property,Medium,2015-03-16,2021-05-25
P018921,20,FAC020,Male-only,Male,White,Property,Medium,2022-12-14,
P018922,20,FAC020,Male-only,Male,Black,Violent,Medium,2023-10-11,2024-02-06
P018923,20,FAC020,Male-only,Male,Black,Other,Minimum,2011-06-27,2013-01-02
P018924,20,FAC020,Male-only,Male,Hispanic,Violent,Minimum,2025-06-16,2025-08-01
P018925,20,FAC020,Male-only,Male,Hispanic,Drug,Medium,2015-05-26,
P018926,20,FAC020,Male-only,Male,White,Violent,Medium,2025-05-08,2025-07-22
P018927,20,FAC020,Male-only,Male,Hispanic,Violent,Medium,2024-06-13,
P018928,20,FAC020,Male-only,Male,Other,Drug,Medium,2016-05-01,
P018929,20,FAC020,Male-only,Male,Black,Violent,Medium,2012-10-02,
P018930,20,FAC020,Male-only,Male,Black,Property,Maximum,2012-06-20,2015-12-15
P018931,20,FAC020,Male-only,Male,White,Violent,Medium,2016-03-22,2024-11-16
P018932,20,FAC020,Male-only,Male,Hispanic,Violent,Maximum,2016-11-24,2022-11-06
P018933,20,FAC020,Male-only,Male,White,Violent,Minimum,2013-12-16,2020-03-11
P018934,20,FAC020,Male-only,Male,White,Drug,Medium,2013-08-25,
P018935,20,FAC020,Male-only,Male,Black,Violent,Medium,2023-08-17,2023-11-16
P018936,20,FAC020,Male-only,Male,White,Property,Minimum,2016-12-04,
P018937,20,FAC020,Male-only,Male,White,Violent,Medium,2024-03-13,
P018938,20,FAC020,Male-only,Male,Black,Drug,Minimum,2015-10-14,2025-08-05
P018939,20,FAC020,Male-only,Male,Black,Violent,Maximum,2011-11-13,2013-06-07
P018940,20,FAC020,Male-only,Male,Hispanic,Property,Medium,2010-09-22,2019-06-10
P018941,20,FAC020,Male-only,Male,Hispanic,Drug,Maximum,2019-02-21,2022-01-13
P018942,20,FAC020,Male-only,Male,White,Drug,Medium,2023-08-28,
P018943,20,FAC020,Male-only,Male,Hispanic,Drug,Minimum,2011-01-11,2015-06-04
P018944,20,FAC020,Male-only,Male,Hispanic,Property,Medium,2012-02-27,
P018945,20,FAC020,Male-only,Male,Black,Drug,Minimum,2019-09-27,2024-03-19
P018946,20,FAC020,Male-only,Male,White,Property,Medium,2012-09-05,2021-01-29
P018947,20,FAC020,Male-only,Male,Black,Other,Minimum,2011-10-15,2021-09-03
P018948,20,FAC020,Male-only,Male,White,Violent,Minimum,2020-04-12,2022-08-07
P018949,20,FAC020,Male-only,Male,White,PublicOrder,Minimum,2015-11-27,
P018950,20,FAC020,Male-only,Male,Black,Violent,Medium,2011-10-24,
P018951,20,FAC020,Male-only,Male,White,PublicOrder,Medium,2011-07-17,2018-06-02
P018952,20,FAC020,Male-only,Male,Black,Property,Minimum,2013-08-15,
P018953,20,FAC020,Male-only,Male,White,Violent,Medium,2020-07-20,
P018954,20,FAC020,Male-only,Male,White,Property,Minimum,2024-04-27,2024-06-13
P018955,20,FAC020,Male-only,Male,Black,Violent,Maximum,2021-07-20,
P018956,20,FAC020,Male-only,Male,White,Other,Minimum,2017-09-07,2024-07-30
P018957,20,FAC020,Male-only,Male,White,Violent,Maximum,2022-05-29,2024-02-21
P018958,20,FAC020,Male-only,Male,Black,Violent,Medium,2014-02-28,
P018959,20,FAC020,Male-only,Male,White,Violent,Medium,2011-12-04,
P018960,20,FAC020,Male-only,Male,White,Drug,Minimum,2019-08-17,
P018961,20,FAC020,Male-only,Male,Other,Violent,Maximum,2016-07-07,
